187,17,1,3122,0000-00-00 00:00:00,ore03,コンクリート迷路（手禁止）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
188,17,0,,0000-00-00 00:00:00,,,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
189,17,1,3123,0000-00-00 00:00:00,ore02,地底警備室（ガチンコ対戦）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
190,17,0,,0000-00-00 00:00:00,,,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
191,17,1,3124,0000-00-00 00:00:00,ore02,どっすん迷路（カギのみ）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
192,17,0,,0000-00-00 00:00:00,,,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
193,17,1,3125,0000-00-00 00:00:00,ore03,デメマダラの巣窟（誘導・解散のみ）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
194,17,1,3126,0000-00-00 00:00:00,ore01,さらいの洞窟（端スタート）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
195,17,1,3127,0000-00-00 00:00:00,ore01,倍々ゲームの穴（黄色のみ）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
196,17,1,3128,0000-00-00 00:00:00,ore01,炎と水の試練場（タイム200倍）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
197,17,1,3129,0000-00-00 00:00:00,ore01,土とんの洞窟（160秒縛り）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
198,17,0,,0000-00-00 00:00:00,,,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
199,17,1,3130,0000-00-00 00:00:00,ore01,秘密兵器実験場（B2F分業）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
200,17,1,3131,0000-00-00 00:00:00,ore01,大足の穴（間欠泉奥）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
201,17,4,,0000-00-00 00:00:00,,,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
202,17,1,3132,0000-00-00 00:00:00,base,地下の温室（安全栽培）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
203,17,0,,0000-00-00 00:00:00,,,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
204,17,1,3133,0000-00-00 00:00:00,ore02,スナイパールーム（ノーキル）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
205,17,0,,0000-00-00 00:00:00,,,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
206,17,0,,0000-00-00 00:00:00,,,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
207,17,1,3134,0000-00-00 00:00:00,ore04,かくしもちの洞窟（全奥縛り）,0,0,0,,0,0,0,0,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
